,COUNTY,VAP,NAME,WVAP,BVAP,HVAP,GOV14PD_AB,GOV14PD_DG,GOV14PD_HM,OVAP,TOT_VOTES,factor,WVAP_pct,BVAP_pct,HVAP_pct,OVAP_pct,GOV14PDNone,GOV14PD_AB_pct,GOV14PD_DG_pct,GOV14PD_HM_pct,GOV14PDNone_pct
100,Frederick,3630,Frederick Precinct 14-001,3427,67,63,95,70,72,73,3630,1,0.9440771349862259,0.018457300275482095,0.017355371900826446,0.020110192837465565,3393,0.026170798898071626,0.01928374655647383,0.019834710743801654,0.9347107438016529
101,Frederick,2062,Frederick Precinct 03-001,1930,31,47,52,47,37,54,2062,1,0.9359844810863239,0.015033947623666343,0.02279340446168768,0.026188166828322017,1926,0.02521823472356935,0.02279340446168768,0.017943743937924344,0.9340446168768186
102,Frederick,4117,Frederick Precinct 23-001,3207,344,306,109,59,53,260,4117,1,0.7789652659703667,0.08355598736944377,0.07432596550886568,0.06315278115132378,3896,0.026475589021131892,0.014330823415108088,0.012873451542385232,0.9463201360213748
103,Frederick,674,Frederick Precinct 24-003,646,4,13,27,14,28,11,674,1,0.9584569732937686,0.005934718100890208,0.019287833827893175,0.016320474777448073,605,0.040059347181008904,0.020771513353115726,0.04154302670623145,0.8976261127596439
104,Frederick,2134,Frederick Precinct 03-003,1924,47,67,44,49,27,96,2134,1,0.901593252108716,0.022024367385192128,0.03139643861293346,0.04498594189315839,2014,0.020618556701030927,0.02296157450796626,0.012652296157450796,0.943767572633552
105,Frederick,1667,Frederick Precinct 24-001,1533,23,54,55,45,55,57,1667,1,0.9196160767846431,0.013797240551889621,0.03239352129574085,0.03419316136772645,1512,0.032993401319736056,0.026994601079784044,0.032993401319736056,0.9070185962807439
106,Frederick,3265,Frederick Precinct 02-015,2683,296,133,144,79,46,153,3265,1,0.8217457886676875,0.09065849923430322,0.040735068912710566,0.046860643185298624,2996,0.044104134762633994,0.02419601837672282,0.014088820826952527,0.9176110260336907
107,Frederick,3578,Frederick Precinct 26-001,3149,181,130,140,86,43,118,3578,1,0.8801006148686417,0.05058692006707658,0.03633314700950251,0.03297931805477921,3309,0.03912800447177194,0.024035774175517048,0.012017887087758524,0.9248183342649525
112,Frederick,1799,Frederick Precinct 10-001,1737,20,29,17,24,23,13,1799,1,0.9655364091161757,0.011117287381878822,0.016120066703724293,0.007226236798221234,1735,0.009449694274596998,0.013340744858254585,0.012784880489160644,0.9644246803779878
113,Frederick,2997,Frederick Precinct 15-001,2874,33,39,46,51,29,51,2997,1,0.958958958958959,0.011011011011011011,0.013013013013013013,0.01701701701701702,2871,0.015348682015348681,0.01701701701701702,0.009676343009676344,0.9579579579579579
