,COUNTY,VAP,NAME,WVAP,SEN12PD_BC,SEN12PD_CM,OVAP,TOT_VOTES,factor,WVAP_pct,OVAP_pct,SEN12PDNone,SEN12PD_BC_pct,SEN12PD_CM_pct,SEN12PDNone_pct
0,Somerset,404,Somerset Precinct 02-001,324,12,3,80,404,1,0.801980198019802,0.19801980198019803,389,0.0297029702970297,0.007425742574257425,0.9628712871287128
1,Somerset,726,Somerset Precinct 05-001,591,33,2,135,726,1,0.8140495867768595,0.1859504132231405,691,0.045454545454545456,0.0027548209366391185,0.9517906336088154
2,Somerset,1165,Somerset Precinct 03-001,861,30,0,304,1165,1,0.7390557939914163,0.2609442060085837,1135,0.02575107296137339,0.0,0.9742489270386266
3,Somerset,217,Somerset Precinct 13-003,159,5,1,58,217,1,0.7327188940092166,0.2672811059907834,211,0.02304147465437788,0.004608294930875576,0.9723502304147466
4,Somerset,3664,Somerset Precinct 13-002,1072,10,0,2592,3664,1,0.2925764192139738,0.7074235807860262,3654,0.0027292576419213972,0.0,0.9972707423580786
5,Somerset,151,Somerset Precinct 13-001,122,1,0,29,151,1,0.8079470198675497,0.19205298013245034,150,0.006622516556291391,0.0,0.9933774834437086
6,Somerset,2355,Somerset Precinct 01-002,1257,60,6,1098,2355,1,0.5337579617834395,0.4662420382165605,2289,0.025477707006369428,0.0025477707006369425,0.9719745222929936
7,Somerset,186,Somerset Precinct 01-003,56,15,0,130,186,1,0.3010752688172043,0.6989247311827957,171,0.08064516129032258,0.0,0.9193548387096774
8,Somerset,1267,Somerset Precinct 15-002,234,42,4,1033,1267,1,0.18468823993685873,0.8153117600631413,1221,0.03314917127071823,0.0031570639305445935,0.9636937647987371
9,Somerset,1039,Somerset Precinct 01-001,633,26,4,406,1039,1,0.6092396535129933,0.39076034648700675,1009,0.025024061597690085,0.0038498556304138597,0.971126082771896
10,Somerset,3771,Somerset Precinct 15-001,692,26,2,3079,3771,1,0.18350570140546274,0.8164942985945373,3743,0.006894722885176346,0.0005303632988597189,0.992574913815964
11,Worcester,2315,Worcester Precinct 01-001,1155,119,1,1160,2315,1,0.49892008639308855,0.5010799136069114,2195,0.05140388768898488,0.00043196544276457883,0.9481641468682506
12,Somerset,919,Somerset Precinct 04-001,711,29,2,208,919,1,0.7736670293797606,0.22633297062023938,888,0.031556039173014146,0.002176278563656148,0.9662676822633297
