,COUNTY,VAP,NAME,WVAP,GOV18D,GOV18R,OVAP,TOT_VOTES,factor,WVAP_pct,OVAP_pct,GOV18None,GOV18D_pct,GOV18R_pct,GOV18None_pct
0,Somerset,404,Somerset Precinct 02-001,324,20,87,80,404,1.0,0.801980198019802,0.19801980198019803,297,0.04950495049504951,0.21534653465346534,0.7351485148514851
1,Somerset,726,Somerset Precinct 05-001,591,47,241,135,726,1.0,0.8140495867768595,0.1859504132231405,438,0.06473829201101929,0.3319559228650138,0.6033057851239669
2,Somerset,1165,Somerset Precinct 03-001,861,93,326,304,1165,1.0,0.7390557939914163,0.2609442060085837,746,0.07982832618025751,0.2798283261802575,0.640343347639485
3,Somerset,217,Somerset Precinct 13-003,159,17,55,58,217,1.0,0.7327188940092166,0.2672811059907834,145,0.07834101382488479,0.2534562211981567,0.6682027649769585
4,Somerset,3664,Somerset Precinct 13-002,1072,33,76,2592,3664,1.0,0.2925764192139738,0.7074235807860262,3555,0.009006550218340612,0.02074235807860262,0.9702510917030568
5,Somerset,151,Somerset Precinct 13-001,122,8,49,29,151,1.0,0.8079470198675497,0.19205298013245034,94,0.052980132450331126,0.32450331125827814,0.6225165562913907
6,Somerset,2355,Somerset Precinct 01-002,1257,195,252,1098,2355,1.0,0.5337579617834395,0.4662420382165605,1908,0.08280254777070063,0.1070063694267516,0.8101910828025478
7,Somerset,186,Somerset Precinct 01-003,56,66,26,130,186,1.0,0.3010752688172043,0.6989247311827957,94,0.3548387096774194,0.13978494623655913,0.5053763440860215
8,Somerset,1267,Somerset Precinct 15-002,234,157,77,1033,1267,1.0,0.18468823993685873,0.8153117600631413,1033,0.1239147592738753,0.06077348066298342,0.8153117600631413
9,Somerset,1039,Somerset Precinct 01-001,633,87,137,406,1039,1.0,0.6092396535129933,0.39076034648700675,815,0.08373435996150144,0.13185755534167468,0.7844080846968239
10,Somerset,3771,Somerset Precinct 15-001,692,89,128,3079,3771,1.0,0.18350570140546274,0.8164942985945373,3554,0.02360116679925749,0.03394325112702201,0.9424555820737205
11,Worcester,2315,Worcester Precinct 01-001,1155,594,1191,1160,2315,1.0,0.49892008639308855,0.5010799136069114,530,0.25658747300215984,0.5144708423326134,0.22894168466522677
12,Somerset,919,Somerset Precinct 04-001,711,68,223,208,919,1.0,0.7736670293797606,0.22633297062023938,628,0.07399347116430903,0.2426550598476605,0.6833514689880305
13,Dorchester,70,Dorchester Precinct 18-001,65,5,22,5,70,1.0,0.9285714285714286,0.07142857142857142,43,0.07142857142857142,0.3142857142857143,0.6142857142857143
14,Dorchester,49,Dorchester Precinct 11-001,44,3,28,5,49,1.0,0.8979591836734694,0.10204081632653061,18,0.061224489795918366,0.5714285714285714,0.3673469387755102
15,Dorchester,145,Dorchester Precinct 13-002,79,23,40,66,145,1.0,0.5448275862068965,0.45517241379310347,82,0.15862068965517243,0.27586206896551724,0.5655172413793104
16,Dorchester,206,Dorchester Precinct 17-001,169,14,84,37,206,1.0,0.8203883495145631,0.1796116504854369,108,0.06796116504854369,0.4077669902912621,0.5242718446601942
17,Dorchester,63,Dorchester Precinct 14-002,39,6,23,24,63,1.0,0.6190476190476191,0.38095238095238093,34,0.09523809523809523,0.36507936507936506,0.5396825396825397
18,Wicomico,1349,Wicomico Precinct 17-001,1025,157,402,324,1349,1.0,0.759822090437361,0.24017790956263899,790,0.11638250555967383,0.29799851742031136,0.5856189770200149
19,Dorchester,308,Dorchester Precinct 03-001,274,18,120,34,308,1.0,0.8896103896103896,0.11038961038961038,170,0.05844155844155844,0.38961038961038963,0.551948051948052
20,Cecil,4593,Cecil Precinct 05-003,4361,281,1589,232,4593,1.0,0.9494883518397561,0.05051164816024385,2723,0.06118005660788156,0.3459612453733943,0.5928586980187242
21,Kent,1682,Kent Precinct 01-002,1494,133,617,188,1682,1.0,0.8882282996432818,0.1117717003567182,932,0.07907253269916766,0.36682520808561236,0.5541022592152199
22,Cecil,2280,Cecil Precinct 02-001,2088,153,666,192,2280,1.0,0.9157894736842105,0.08421052631578947,1461,0.06710526315789474,0.29210526315789476,0.6407894736842106
23,Cecil,2076,Cecil Precinct 02-002,1934,144,565,142,2076,1.0,0.9315992292870906,0.06840077071290944,1367,0.06936416184971098,0.27215799614643543,0.6584778420038536
24,Cecil,4897,Cecil Precinct 05-002,4539,423,2012,358,4897,1.0,0.9268940167449459,0.07310598325505412,2462,0.0863794159689606,0.4108637941596896,0.5027567898713498
25,Cecil,3665,Cecil Precinct 09-001,3546,185,1393,119,3665,1.0,0.9675306957708049,0.03246930422919509,2087,0.0504774897680764,0.3800818553888131,0.5694406548431105
26,Cecil,2554,Cecil Precinct 05-004,2220,172,436,334,2554,1.0,0.8692247454972593,0.1307752545027408,1946,0.06734534064212999,0.1707126076742365,0.7619420516836335
27,Cecil,4984,Cecil Precinct 05-001,4641,177,812,343,4984,1.0,0.9311797752808989,0.06882022471910113,3995,0.035513643659711075,0.16292134831460675,0.8015650080256822
28,Cecil,7016,Cecil Precinct 03-002,6111,501,1482,905,7016,1.0,0.8710091220068416,0.1289908779931585,5033,0.07140820980615735,0.2112314709236032,0.7173603192702395
29,Cecil,6045,Cecil Precinct 03-003,4995,317,794,1050,6045,1.0,0.826302729528536,0.17369727047146402,4934,0.052440033085194376,0.13134822167080232,0.8162117452440033
30,Cecil,4668,Cecil Precinct 04-001,4445,433,1245,223,4668,1.0,0.9522279348757497,0.04777206512425022,2990,0.09275921165381319,0.2667095115681234,0.6405312767780634
31,Cecil,6876,Cecil Precinct 03-001,5322,616,969,1554,6876,1.0,0.7739965095986039,0.22600349040139617,5291,0.089586969168121,0.14092495636998253,0.7694880744618965
32,Cecil,1863,Cecil Precinct 04-002,1152,339,391,711,1863,1.0,0.6183574879227053,0.38164251207729466,1133,0.1819645732689211,0.20987654320987653,0.6081588835212024
33,Worcester,1125,Worcester Precinct 04-001,925,210,914,200,1125,1.8859060402684564,0.8222222222222222,0.17777777777777778,1,0.18666666666666668,0.8124444444444444,0.0008888888888888889
34,Worcester,2209,Worcester Precinct 02-001,1098,101,118,1111,2209,1.0,0.49705749207786326,0.5029425079221367,1990,0.045722046174739704,0.05341783612494341,0.9008601177003169
35,Worcester,2685,Worcester Precinct 04-002,2330,57,251,355,2685,1.0,0.8677839851024208,0.13221601489757914,2377,0.021229050279329607,0.09348230912476722,0.8852886405959032
36,Worcester,1055,Worcester Precinct 02-002,827,542,512,228,1055,1.4761904761904763,0.7838862559241706,0.2161137440758294,1,0.5137440758293839,0.48530805687203793,0.0009478672985781991
37,Wicomico,2459,Wicomico Precinct 15-001,1971,175,729,488,2459,1.0,0.8015453436356242,0.19845465636437576,1555,0.0711671411142741,0.29646197641317606,0.6323708824725498
38,Wicomico,2235,Wicomico Precinct 16-002,1532,281,531,703,2235,1.0,0.6854586129753915,0.3145413870246085,1423,0.12572706935123043,0.23758389261744967,0.6366890380313199
39,Wicomico,2655,Wicomico Precinct 08-004,2377,176,540,278,2655,1.0,0.8952919020715631,0.10470809792843691,1939,0.06629001883239172,0.2033898305084746,0.7303201506591337
40,Wicomico,1417,Wicomico Precinct 08-003,1099,35,105,318,1417,1.0,0.7755822159491884,0.2244177840508116,1277,0.024700070571630206,0.07410021171489062,0.9011997177134792
41,Wicomico,3627,Wicomico Precinct 13-003,2905,452,789,722,3627,1.0,0.8009374138406397,0.19906258615936034,2386,0.1246208988144472,0.21753515301902399,0.6578439481665288
42,Wicomico,5667,Wicomico Precinct 13-001,4424,88,86,1243,5667,1.0,0.7806599611787541,0.2193400388212458,5493,0.015528498323628022,0.015175577907181931,0.96929592376919
43,Wicomico,439,Wicomico Precinct 09-004,293,201,237,146,439,1.752,0.6674259681093394,0.3325740318906606,1,0.45785876993166286,0.5398633257403189,0.002277904328018223
44,Wicomico,3486,Wicomico Precinct 09-002,433,300,59,3053,3486,1.0,0.12421113023522662,0.8757888697647733,3127,0.08605851979345955,0.016924842226047045,0.8970166379804934
45,Wicomico,4914,Wicomico Precinct 13-002,2595,334,279,2319,4914,1.0,0.5280830280830281,0.4719169719169719,4301,0.06796906796906797,0.056776556776556776,0.8752543752543752
46,Wicomico,942,Wicomico Precinct 08-002,842,142,746,100,942,1.0,0.8938428874734607,0.10615711252653928,54,0.15074309978768577,0.7919320594479831,0.05732484076433121
47,Wicomico,4839,Wicomico Precinct 05-002,2095,59,84,2744,4839,1.0,0.43294069022525317,0.5670593097747468,4696,0.0121926017772267,0.01735895846249225,0.9704484397602811
48,Wicomico,1862,Wicomico Precinct 09-001,1151,374,133,711,1862,1.0,0.6181525241675617,0.3818474758324382,1355,0.200859291084855,0.07142857142857142,0.7277121374865736
49,Wicomico,1802,Wicomico Precinct 08-001,1508,68,288,294,1802,1.0,0.8368479467258602,0.16315205327413984,1446,0.03773584905660377,0.1598224195338513,0.802441731409545
50,Wicomico,4054,Wicomico Precinct 05-004,3069,290,830,985,4054,1.0,0.7570300937345831,0.24296990626541687,2934,0.07153428712382832,0.20473606314750864,0.723729649728663
51,Wicomico,2944,Wicomico Precinct 05-003,2205,538,601,739,2944,1.0,0.7489809782608695,0.25101902173913043,1805,0.1827445652173913,0.20414402173913043,0.6131114130434783
52,Wicomico,1613,Wicomico Precinct 05-005,1432,334,833,181,1613,1.0,0.8877867327960323,0.11221326720396776,446,0.20706757594544328,0.5164290142591444,0.27650340979541227
53,Wicomico,1038,Wicomico Precinct 11-002,536,300,737,502,1038,2.021442495126706,0.5163776493256262,0.4836223506743738,1,0.28901734104046245,0.710019267822736,0.0009633911368015414
54,Wicomico,3288,Wicomico Precinct 11-001,2372,59,13,916,3288,1.0,0.7214111922141119,0.27858880778588807,3216,0.017944038929440388,0.003953771289537713,0.9781021897810219
55,Wicomico,3390,Wicomico Precinct 05-006,2762,120,393,628,3390,1.0,0.8147492625368732,0.18525073746312684,2877,0.035398230088495575,0.11592920353982301,0.8486725663716814
56,Anne Arundel,2236,Anne Arundel Precinct 07-025,1913,157,736,323,2236,1.0,0.8555456171735242,0.14445438282647585,1343,0.07021466905187836,0.3291592128801431,0.6006261180679785
57,Anne Arundel,1839,Anne Arundel Precinct 07-003,1501,185,538,338,1839,1.0,0.8162044589450789,0.18379554105492116,1116,0.10059815116911365,0.29255029907558455,0.6068515497553018
58,Anne Arundel,2418,Anne Arundel Precinct 07-010,2221,155,861,197,2418,1.0,0.9185277088502894,0.08147229114971051,1402,0.0641025641025641,0.3560794044665012,0.5798180314309347
59,Anne Arundel,2785,Anne Arundel Precinct 07-019,2513,67,425,272,2785,1.0,0.9023339317773789,0.09766606822262118,2293,0.02405745062836625,0.1526032315978456,0.8233393177737881
60,Anne Arundel,2923,Anne Arundel Precinct 07-006,2723,154,886,200,2923,1.0,0.9315771467670202,0.06842285323297982,1883,0.052685596989394456,0.3031132398221006,0.644201163188505
